"ID","mother","mother_social","father","sex","birth_clan","birth_date","birth_year","mother_rank_ord","mother_rank_std","mother_rank_std_0_1","lifespan","left_censored","right_censored","Fped","total_number_cubs","ancestors","n_ancestors","clansize_native","clansize_all","keep_mainclan_born","keep_non_adopted","keep_followed_atleast4yrs","keep_followed_atleast8yrs","keep_followed_atleast10yrs","keep_followed_atleast12yrs","keep_survived_to_24m","keep_left_uncensored","keep_right_uncensored","keep_sextets_and_septets"
"CroCro_0063","CroCro_0029","CroCro_0029","CroCro_0709","female","A",2002-03-01,2002,18,0.0555555555555556,0.527777777777778,1.08145106091718,FALSE,FALSE,0,0,NA,4,37,60,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"A-145","A-003","A-003","A-051","female","A",2002-05-21,2002,8,0.65,0.825,11.3045859000684,FALSE,FALSE,0,10,NA,2,41,65,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_0065","CroCro_0001","CroCro_0001","CroCro_0006","male","A",2002-05-01,2002,15,0.263157894736842,0.631578947368421,12.6981519507187,FALSE,FALSE,0,3,NA,2,39,63,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_4212","A-003","A-003",NA,NA,"A",2002-05-21,2002,8,0.65,0.825,0.654346338124572,FALSE,FALSE,0,0,NA,1,41,65,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_0066","CroCro_0033","CroCro_0033","X-017","male","A",2002-04-11,2002,21,-0.0526315789473684,0.473684210526316,3.44147843942505,FALSE,FALSE,0,0,NA,3,39,62,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_0067","CroCro_0033","CroCro_0033","X-017","female","A",2002-04-11,2002,21,-0.0526315789473684,0.473684210526316,1.31143052703628,FALSE,FALSE,0,0,NA,3,39,62,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"A-150","CroCro_0038","CroCro_0038","CroCro_0709","male","A",2002-07-28,2002,3,0.885714285714286,0.942857142857143,15.0581793292266,FALSE,FALSE,0,26,NA,4,36,63,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_0069","CroCro_0038","CroCro_0038","CroCro_0709","male","A",2002-07-28,2002,3,0.885714285714286,0.942857142857143,4.26009582477755,FALSE,FALSE,0,0,NA,4,36,63,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_4451","CroCro_4548","CroCro_4548",NA,"male","A",2002-08-12,2002,23,-0.257142857142857,0.371428571428571,0.605065023956194,FALSE,FALSE,0,0,NA,1,36,65,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_5014","CroCro_4548","CroCro_4548",NA,NA,"A",2002-08-12,2002,23,-0.257142857142857,0.371428571428571,0.59958932238193,FALSE,FALSE,0,0,NA,1,36,65,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_0070","A-119","A-119","CroCro_0703","female","A",2002-12-10,2002,3,0.891891891891892,0.945945945945946,1.43189596167009,FALSE,FALSE,0,0,NA,6,38,72,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"CroCro_0071","A-119","A-119",NA,"female","A",2002-12-10,2002,3,0.891891891891892,0.945945945945946,0.941820670773443,FALSE,FALSE,0,0,NA,3,38,72,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_3909","CroCro_4340","CroCro_4340",NA,"male","A",2002-11-20,2002,12,0.405405405405405,0.702702702702703,0.32580424366872,FALSE,FALSE,0,0,NA,1,38,68,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_5577",NA,NA,NA,NA,"A",2002-11-30,2002,NA,NA,NA,0.158795345653662,FALSE,FALSE,0,0,NA,0,38,70,TRUE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_4406",NA,NA,NA,NA,"A",2002-11-30,2002,NA,NA,NA,0.16974674880219,FALSE,FALSE,0,0,NA,0,38,70,TRUE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"A-159","A-013","A-013","X-017","female","A",2002-12-17,2002,1,1,1,5.03764544832307,FALSE,FALSE,0,1,NA,2,38,75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_4244","A-013","A-013",NA,"male","A",2002-12-17,2002,1,1,1,0.87337440109514,FALSE,FALSE,0,0,NA,1,38,75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_4117","A-080","A-080",NA,NA,"A",2002-12-23,2002,23,-0.189189189189189,0.405405405405405,0.101300479123888,FALSE,FALSE,0,0,NA,3,38,76,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_5091","CroCro_3906","CroCro_3906",NA,NA,"A",2003-01-07,2003,36,-0.891891891891892,0.0540540540540541,0.668035592060233,FALSE,FALSE,0,0,NA,2,38,78,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_0073","CroCro_0034","CroCro_0034","CroCro_0709","male","A",2003-01-01,2003,22,-0.135135135135135,0.432432432432432,3.1047227926078,FALSE,FALSE,0,0,NA,3,38,77,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"A-164","CroCro_0030","CroCro_0030","CroCro_5645","female","A",2002-07-25,2002,12,0.371428571428571,0.685714285714286,17.5222450376454,FALSE,FALSE,0,12,NA,6,36,61,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"A-165","A-009","A-009","A-051","female","A",2003-05-31,2003,7,0.692307692307692,0.846153846153846,3.41409993155373,FALSE,FALSE,0,0,NA,2,40,71,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"A-166","A-009","A-009","A-051","male","A",2003-05-31,2003,7,0.692307692307692,0.846153846153846,9.3388090349076,FALSE,FALSE,0,4,NA,2,40,71,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_0077","A-080","CroCro_0040","CroCro_0027","female","A",2003-06-28,2003,26,-0.282051282051282,0.358974358974359,2.13278576317591,FALSE,FALSE,0.125,0,NA,6,40,73,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CroCro_4247","A-080","A-080",NA,"male","A",2003-06-28,2003,26,-0.282051282051282,0.358974358974359,0.197125256673511,FALSE,FALSE,0,0,NA,3,40,73,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_3908","CroCro_5402","CroCro_5402",NA,NA,"A",2003-07-09,2003,30,-0.487179487179487,0.256410256410256,0.0958247775496235,FALSE,FALSE,0,0,NA,1,40,75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_4304","CroCro_5402","CroCro_5402",NA,NA,"A",2003-07-09,2003,30,-0.487179487179487,0.256410256410256,0.0958247775496235,FALSE,FALSE,0,0,NA,1,40,75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_4679","CroCro_4340","CroCro_4340",NA,NA,"A",2003-07-25,2003,12,0.45,0.725,0.136892539356605,FALSE,FALSE,0,0,NA,1,41,78,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_5283","CroCro_0040","CroCro_0040",NA,"female","A",2003-07-17,2003,32,-0.58974358974359,0.205128205128205,1.2621492128679,FALSE,FALSE,0,0,NA,3,40,76,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_0078","CroCro_4548","CroCro_4548",NA,"female","A",2003-08-15,2003,29,-0.4,0.3,3.12662559890486,FALSE,FALSE,0,0,NA,1,41,75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_0079","CroCro_0038","CroCro_0038","CroCro_0709","male","A",2004-03-02,2004,6,0.736842105263158,0.868421052631579,0.815879534565366,FALSE,FALSE,0,0,NA,4,39,61,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_5173","CroCro_0055","CroCro_0055",NA,"female","A",2004-04-13,2004,9,0.578947368421053,0.789473684210526,0.197125256673511,FALSE,FALSE,0,0,NA,3,39,63,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_5565","CroCro_0055","CroCro_0055",NA,"male","A",2004-04-13,2004,9,0.578947368421053,0.789473684210526,0.197125256673511,FALSE,FALSE,0,0,NA,3,39,63,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_4395","A-003","A-003",NA,"female","A",2004-04-16,2004,13,0.368421052631579,0.684210526315789,0.511978097193703,FALSE,FALSE,0,0,NA,1,39,65,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"A-178","A-003","A-003","A-051","female","A",2004-04-16,2004,13,0.368421052631579,0.684210526315789,15.2689938398357,FALSE,FALSE,0,4,NA,2,39,65,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_4511","CroCro_0035","CroCro_0035","CroCro_0540","male","A",2004-04-19,2004,21,-0.0526315789473684,0.473684210526316,3.6933607118412,FALSE,FALSE,0,0,NA,6,39,65,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CroCro_4938","CroCro_0056","CroCro_0056",NA,"female","A",2004-06-22,2004,5,0.771428571428571,0.885714285714286,0.550308008213552,FALSE,FALSE,0,0,NA,3,36,61,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_0081","CroCro_0056","CroCro_0056","CroCro_1163","male","A",2004-06-22,2004,5,0.771428571428571,0.885714285714286,0.550308008213552,FALSE,FALSE,0,0,NA,4,36,61,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_0082","CroCro_0034","CroCro_0034","CroCro_1163","male","A",2004-09-05,2004,23,-0.157894736842105,0.421052631578947,11.2306639288159,FALSE,FALSE,0,11,NA,3,39,60,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_0083","CroCro_0030","CroCro_0030","CroCro_5645","male","A",2004-09-06,2004,16,0.210526315789474,0.605263157894737,1.02943189596167,FALSE,FALSE,0,0,NA,6,39,62,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"CroCro_0084","CroCro_0030","CroCro_0030","CroCro_5645","male","A",2004-09-06,2004,16,0.210526315789474,0.605263157894737,3.41957563312799,FALSE,FALSE,0,0,NA,6,39,62,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CroCro_0085","CroCro_4340","CroCro_4340","A-051","male","A",2004-10-27,2004,15,0.2,0.6,13.7330595482546,FALSE,FALSE,0,11,NA,2,36,59,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_0086","CroCro_0055","CroCro_0055","X-017","female","A",2004-11-21,2004,4,0.828571428571429,0.914285714285714,2.59548254620123,FALSE,FALSE,0.25,0,NA,4,36,63,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_5295","CroCro_0055","CroCro_0055","X-017","male","A",2004-11-21,2004,4,0.828571428571429,0.914285714285714,3.94250513347023,FALSE,FALSE,0.25,0,NA,4,36,63,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_3891","CroCro_0001","CroCro_0001",NA,"female","A",2004-11-14,2004,18,0.0285714285714286,0.514285714285714,0.202600958247775,FALSE,FALSE,0,0,NA,1,36,61,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_5611","CroCro_0001","CroCro_0001",NA,"male","A",2004-11-14,2004,18,0.0285714285714286,0.514285714285714,0.202600958247775,FALSE,FALSE,0,0,NA,1,36,61,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_5635",NA,NA,NA,"female","A",2004-12-12,2004,NA,NA,NA,0.125941136208077,FALSE,FALSE,0,0,NA,0,35,62,TRUE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_4062","CroCro_0051","CroCro_0051",NA,"female","A",2004-12-29,2004,23,-0.294117647058824,0.352941176470588,0.0766598220396988,FALSE,FALSE,0,0,NA,3,35,62,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"A-192","CroCro_0038","CroCro_0040","CroCro_5645","female","A",2005-01-13,2005,1,1,1,7.68240930869268,FALSE,FALSE,0,5,NA,6,34,60,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CroCro_5264","CroCro_0038","CroCro_0038",NA,"female","A",2005-01-13,2005,1,1,1,0.676249144421629,FALSE,FALSE,0,0,NA,3,34,60,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"A-194","A-013","A-013","A-051","female","A",2005-01-28,2005,5,0.75,0.875,14.4339493497604,FALSE,FALSE,0,21,NA,2,33,57,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"A-195","A-013","A-013","A-051","female","A",2005-01-28,2005,5,0.75,0.875,13.0595482546201,FALSE,FALSE,0,14,NA,2,33,57,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_4368","CroCro_4139","CroCro_4139","CroCro_0534","male","A",2005-02-27,2005,29,-0.75,0.125,1.67008898015058,FALSE,FALSE,0,0,NA,4,33,58,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_4997","CroCro_3906","CroCro_3906",NA,"female","A",2005-03-18,2005,33,-1,0,1.44558521560575,FALSE,FALSE,0,0,NA,2,33,60,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_0090","CroCro_3906","CroCro_3906","X-017","male","A",2005-03-18,2005,33,-1,0,5.98767967145791,FALSE,FALSE,0,2,NA,3,33,60,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_5219","A-119","A-119","CroCro_5645","male","A",2005-05-08,2005,8,0.588235294117647,0.794117647058824,10.4175222450376,FALSE,FALSE,0,7,NA,6,35,61,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CroCro_0091","A-009","A-009","CroCro_1163","female","A",2005-08-02,2005,6,0.666666666666667,0.833333333333333,1.25119780971937,FALSE,FALSE,0,0,NA,2,31,63,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_0092","A-009","A-009","CroCro_1163","female","A",2005-08-02,2005,6,0.666666666666667,0.833333333333333,1.25119780971937,FALSE,FALSE,0,0,NA,2,31,63,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_4852","A-080","A-080",NA,NA,"A",2005-07-10,2005,18,-0.0625,0.46875,0.194387405886379,FALSE,FALSE,0,0,NA,3,33,62,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_5660","A-080","A-080",NA,"male","A",2005-07-10,2005,18,-0.0625,0.46875,0.194387405886379,FALSE,FALSE,0,0,NA,3,33,62,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_0093","CroCro_0054","CroCro_0054","CroCro_0027","female","A",2005-07-28,2005,20,-0.266666666666667,0.366666666666667,5.5523613963039,FALSE,FALSE,0.125,3,NA,6,31,61,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CroCro_5385","CroCro_0039","CroCro_0039",NA,"female","A",2005-09-17,2005,26,-0.785714285714286,0.107142857142857,0.58590006844627,FALSE,FALSE,0,0,NA,3,29,57,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_0094","CroCro_0001","CroCro_0001","CroCro_0557","female","A",2005-10-22,2005,14,0.0714285714285714,0.535714285714286,6.56262833675565,FALSE,FALSE,0,4,NA,4,29,56,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_5731","CroCro_4548","CroCro_4548","CroCro_0557","female","A",2005-12-25,2005,21,-0.290322580645161,0.354838709677419,2.92402464065708,FALSE,FALSE,0,0,NA,4,32,59,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_5509","CroCro_0059","CroCro_0059",NA,"male","A",2005-12-14,2005,27,-0.67741935483871,0.161290322580645,0.344969199178645,FALSE,FALSE,0,0,NA,3,32,58,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_5508","CroCro_0059","CroCro_0059","CroCro_1163","male","A",2005-12-14,2005,27,-0.67741935483871,0.161290322580645,3.30732375085558,FALSE,FALSE,0,0,NA,4,32,58,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_0095","CroCro_5402","CroCro_5402","X-017","male","A",2006-01-27,2006,24,-0.4375,0.28125,7.2662559890486,FALSE,FALSE,0,2,NA,2,33,60,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_4712","CroCro_0035","CroCro_0035",NA,NA,"A",2006-02-09,2006,34,-0.941176470588235,0.0294117647058824,0.188911704312115,FALSE,FALSE,0,0,NA,3,35,62,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_4334","A-164","A-164",NA,"female","A",2006-02-06,2006,18,0,0.5,0.197125256673511,FALSE,FALSE,0,0,NA,3,35,61,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_0096","CroCro_0055","CroCro_0055","L-137","male","A",2006-03-09,2006,6,0.705882352941176,0.852941176470588,0.65160848733744,FALSE,FALSE,0,0,NA,6,35,63,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"CroCro_4865","CroCro_0055","CroCro_0055",NA,NA,"A",2006-03-09,2006,6,0.705882352941176,0.852941176470588,0.112251882272416,FALSE,FALSE,0,0,NA,3,35,63,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_5418","CroCro_0034","CroCro_0034","M-051","male","A",2006-07-17,2006,21,-0.0810810810810811,0.459459459459459,1.81519507186858,FALSE,FALSE,0,0,NA,4,38,60,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_0097","CroCro_0034","CroCro_0034","M-051","male","A",2006-07-17,2006,21,-0.0810810810810811,0.459459459459459,3.08281998631075,FALSE,FALSE,0,0,NA,4,38,60,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_5701","CroCro_0060","CroCro_0060",NA,"male","A",2006-08-10,2006,35,-0.7,0.15,0.678986995208761,FALSE,FALSE,0,0,NA,3,41,65,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_0098","CroCro_3906","CroCro_3906",NA,"female","A",2006-08-01,2006,35,-0.789473684210526,0.105263157894737,1.76043805612594,FALSE,FALSE,0,0,NA,2,39,62,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_0099","CroCro_3906","CroCro_3906",NA,"male","A",2006-08-01,2006,35,-0.789473684210526,0.105263157894737,1.75770020533881,FALSE,FALSE,0,0,NA,2,39,62,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_5622","A-164","A-164",NA,NA,"A",2006-09-25,2006,21,-0.0256410256410255,0.487179487179487,0.10403832991102,FALSE,FALSE,0,0,NA,3,40,65,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_0100","A-119","A-119","CroCro_0534","female","A",2006-10-16,2006,5,0.789473684210526,0.894736842105263,12.1752224503765,FALSE,FALSE,0,5,NA,6,39,65,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CroCro_0101","A-013","A-013","X-017","male","A",2006-10-17,2006,1,1,1,6.08624229979466,FALSE,FALSE,0,1,NA,2,39,66,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_0102","CroCro_0039","CroCro_0039","X-017","female","A",2007-03-09,2007,33,-0.777777777777778,0.111111111111111,3.86310746064339,FALSE,FALSE,0,0,NA,4,37,58,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_0103","CroCro_4340","CroCro_4340","CroCro_5645","female","A",2007-04-13,2007,12,0.388888888888889,0.694444444444444,0.851471594798084,FALSE,FALSE,0,0,NA,4,37,59,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_0104","CroCro_0054","CroCro_0054","CroCro_1163","male","A",2007-04-20,2007,24,-0.277777777777778,0.361111111111111,5.88911704312115,FALSE,FALSE,0,0,NA,4,37,60,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_0105","CroCro_0054","CroCro_0054","CroCro_1163","female","A",2007-04-20,2007,24,-0.277777777777778,0.361111111111111,0.802190280629706,FALSE,FALSE,0,0,NA,4,37,60,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_0106","CroCro_0040","CroCro_0040","L-128","female","A",2007-06-17,2007,26,-0.470588235294118,0.264705882352941,5.26762491444216,FALSE,FALSE,0,2,NA,6,35,59,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CroCro_0107","CroCro_0035","CroCro_0030","CroCro_0027","female","A",2006-10-28,2006,38,-0.947368421052632,0.0263157894736842,1.17453798767967,FALSE,FALSE,0.125,0,NA,6,39,66,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"CroCro_0108","A-159","A-159","L-128","female","A",2006-10-12,2006,4,0.842105263157895,0.921052631578947,9.50581793292266,FALSE,FALSE,0,7,NA,6,39,64,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"A-230","A-164","A-164","X-017","female","A",2007-06-13,2007,15,0.176470588235294,0.588235294117647,5.47022587268994,FALSE,FALSE,0,3,NA,4,35,58,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"A-231","A-145","A-145","L-128","male","A",2007-06-22,2007,10,0.470588235294118,0.735294117647059,3.67967145790554,FALSE,FALSE,0,0,NA,6,35,60,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CroCro_0111","CroCro_0060","CroCro_0060","CroCro_1163","female","A",2007-09-20,2007,30,-0.611111111111111,0.194444444444444,13.9958932238193,FALSE,FALSE,0,6,NA,4,37,60,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_0112","CroCro_0059","CroCro_0059","CroCro_1163","female","A",2007-10-12,2007,29,-0.513513513513514,0.243243243243243,5.13894592744695,FALSE,FALSE,0,2,NA,4,38,62,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_0113","CroCro_0059","CroCro_0059","CroCro_1163","male","A",2007-10-12,2007,29,-0.513513513513514,0.243243243243243,3.88774811772758,FALSE,FALSE,0,0,NA,4,38,62,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"A-235","A-195","A-195","L-128","male","A",2007-11-14,2007,4,0.85,0.925,1.03764544832307,FALSE,FALSE,0,0,NA,6,41,64,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"CroCro_5069","A-195","A-195",NA,NA,"A",2007-11-14,2007,4,0.85,0.925,0.232717316906229,FALSE,FALSE,0,0,NA,3,41,64,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_0115","A-194","A-194","L-128","male","A",2008-01-29,2008,3,0.878787878787879,0.939393939393939,13.1854893908282,FALSE,FALSE,0,15,NA,6,34,61,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"A-238","A-194","A-194","L-128","female","A",2008-01-29,2008,3,0.878787878787879,0.939393939393939,16.3394934976044,FALSE,FALSE,0,16,NA,6,34,61,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CroCro_0117","CroCro_0034","CroCro_0034","CroCro_1163","female","A",2008-02-05,2008,17,0.0303030303030303,0.515151515151515,1.90828199863107,FALSE,FALSE,0,0,NA,3,34,62,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_0118","CroCro_0034","CroCro_0034","CroCro_1163","male","A",2008-02-05,2008,17,0.0303030303030303,0.515151515151515,1.16358658453114,FALSE,FALSE,0,0,NA,3,34,62,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_0119","A-119","A-119","M-051","female","A",2008-02-27,2008,6,0.6875,0.84375,2.74332648870637,FALSE,FALSE,0,0,NA,5,33,60,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CroCro_5238","A-119","A-119",NA,"male","A",2008-02-27,2008,6,0.6875,0.84375,0.602327173169062,FALSE,FALSE,0,0,NA,3,33,60,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
